timestamp,size,variant,method,alpha,model_path,test_acc,train_file,test_file,epochs,batch,val_split
2025-10-19_02-16-38,4_full,eda,ri,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-ri_a0.4__2025-10-19_02-16-38.keras,0.7889908256880734,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_ri_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_02-17-25,4_full,eda,ri,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-ri_a0.5__2025-10-19_02-17-25.keras,0.7740825688073395,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_ri_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_02-18-15,4_full,eda,rd,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rd_a0.1__2025-10-19_02-18-15.keras,0.7580275229357798,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_02-19-01,4_full,eda,rd,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rd_a0.2__2025-10-19_02-19-01.keras,0.768348623853211,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_02-19-54,4_full,eda,rd,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rd_a0.3__2025-10-19_02-19-53.keras,0.7763761467889908,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,10,256,0.1
2025-10-19_02-20-39,4_full,eda,rd,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rd_a0.4__2025-10-19_02-20-39.keras,0.7878440366972477,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_02-21-28,4_full,eda,rd,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rd_a0.5__2025-10-19_02-21-28.keras,0.7844036697247706,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rd_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_02-22-18,4_full,eda,rs,0.1,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rs_a0.1__2025-10-19_02-22-18.keras,0.7568807339449541,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.1.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
2025-10-19_02-23-00,4_full,eda,rs,0.2,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rs_a0.2__2025-10-19_02-23-00.keras,0.8073394495412844,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.2.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_02-23-47,4_full,eda,rs,0.3,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rs_a0.3__2025-10-19_02-23-47.keras,0.8061926605504587,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.3.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,8,256,0.1
2025-10-19_02-24-33,4_full,eda,rs,0.4,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rs_a0.4__2025-10-19_02-24-33.keras,0.7981651376146789,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.4.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,7,256,0.1
2025-10-19_02-25-24,4_full,eda,rs,0.5,/content/drive/MyDrive/EDA_Project/models/sst2__size-4_full__cnn__eda-rs_a0.5__2025-10-19_02-25-24.keras,0.7878440366972477,/content/drive/MyDrive/EDA_Project/size_data_f1/4_full/sst2/train_rs_0.5.txt,/content/drive/MyDrive/EDA_Project/size_data_f1/test/sst2/test.txt,9,256,0.1
